url,Name,Team,scrape_date,Overall Rating,Nationality,Archetype,Position,Height,Weight,Jersey,Years in NBA,Prior to NBA,Salary,Age,Draft Year,Draft Pick Number,Close Shot,Mid-Range Shot,Three-Point Shot,Free Throw,Shot IQ,Offensive Consistency,Speed,Acceleration,Strength,Vertical,Stamina,Hustle,Overall Durability,Layup,Standing Dunk,Driving Dunk,Post Hook,Post Fade,Post Control,Draw Foul,Hands,Pass Accuracy,Ball Handle,Speed with Ball,Pass IQ,Pass Vision,Interior Defense,Perimeter Defense,Steal,Block,Lateral Quickness,Help Defense IQ,Pass Perception,Defensive Consistency,Offensive Rebound,Defensive Rebound,Height (cm)
https://www.2kratings.com/terry-taylor,Terry Taylor,Chicago Bulls,2023-04-20,74,United States,Rebounder,SG,"6'5""",104,21,2,Austin Peay,1563518,23,Undrafted,,81,70,74,77,85,75,77,77,69,80,85,65,83,70,40,45,54,52,58,40,69,60,66,70,62,31,54,66,33,67,74,65,40,45,72,52,196
https://www.2kratings.com/dalen-terry,Dalen Terry,Chicago Bulls,2023-04-20,73,United States,Interior Finisher,SF,"6'7""",88,25,1,Arizona,3191400,20,2022,18.0,77,72,74,74,70,65,76,76,58,69,85,85,80,77,25,80,40,46,42,54,85,76,80,74,78,68,43,69,72,51,75,69,70,65,52,59,201
https://www.2kratings.com/marko-simonovic,Marko Simonović,Chicago Bulls,2023-04-20,70,Montenegro,Rebounder,C,"7'0""",99,19,3,Serbia,1563518,23,2020,44.0,78,70,74,78,85,55,46,46,55,59,78,80,80,70,70,65,65,67,67,63,75,57,49,38,58,37,55,45,35,64,37,55,65,35,69,69,213
https://www.2kratings.com/justin-lewis,Justin Lewis,Chicago Bulls,2023-04-20,67,United States,Lob Threat,SF,"6'7""",110,34,1,Marquette,1761752,21,Undrafted,,70,70,72,71,30,35,75,75,50,80,85,80,80,67,45,75,37,38,50,40,95,50,72,70,70,37,60,64,40,44,72,60,50,60,44,49,201
https://www.2kratings.com/carlik-jones,Carlik Jones,Chicago Bulls,2023-04-20,67,United States,Tempo-Pushing Point,PG,"6'1""",83,22,2,Louisville,612162,25,Undrafted,,70,71,74,81,70,45,74,74,50,70,80,77,81,70,25,30,36,54,32,44,78,70,76,73,70,66,37,52,52,40,73,47,44,35,39,44,185
https://www.2kratings.com/donovan-mitchell,Donovan Mitchell,Cleveland Cavaliers,2023-04-20,92,United States,Versatile Offensive Force,SG,"6'1""",97,45,6,Louisville,30351780,26,2017,13.0,98,89,88,90,98,98,96,90,60,97,96,95,80,97,50,92,37,49,44,98,98,84,90,86,92,75,68,75,66,50,86,79,79,75,41,51,185
https://www.2kratings.com/darius-garland,Darius Garland,Cleveland Cavaliers,2023-04-20,87,United States,Offensive Threat,PG,"6'1""",86,10,4,Vanderbilt,8920795,23,2019,5.0,95,78,85,85,95,98,88,88,40,84,95,95,80,90,25,65,32,37,42,74,95,92,89,88,95,84,31,69,53,32,78,69,66,50,32,44,185
https://www.2kratings.com/evan-mobley,Evan Mobley,Cleveland Cavaliers,2023-04-20,86,United States,2-Way Inside-the-Arc Scorer,PF,"6'11""",97,4,2,USC,8478720,21,2021,3.0,82,83,66,68,98,90,72,72,68,81,94,90,80,84,85,80,79,72,79,70,95,69,60,66,84,45,86,74,38,77,69,86,75,85,80,82,211
https://www.2kratings.com/jarrett-allen,Jarrett Allen,Cleveland Cavaliers,2023-04-20,84,United States,Paint Beast,C,"6'10""",109,31,6,Texas,20000000,24,2017,22.0,95,72,63,73,85,80,75,72,84,79,92,80,82,79,85,80,82,63,82,74,95,25,35,35,48,34,84,41,41,72,53,81,67,80,75,84,208
https://www.2kratings.com/caris-levert,Caris LeVert,Cleveland Cavaliers,2023-04-20,77,United States,Inside-Out Shot Creator,SG,"6'6""",92,3,7,Michigan,18796296,28,2016,20.0,74,66,81,72,80,80,75,77,54,80,92,80,78,84,60,75,52,54,49,79,95,75,86,72,84,67,45,74,46,47,77,70,68,60,40,56,198
https://www.2kratings.com/isaac-okoro,Isaac Okoro,Cleveland Cavaliers,2023-04-20,76,United States,2-Way Inside-Out Scorer,SF,"6'5""",101,35,3,Auburn,7040880,22,2020,5.0,88,60,79,75,90,65,77,77,67,80,89,80,82,80,45,75,47,49,50,50,95,69,72,73,69,33,68,85,49,56,86,80,82,85,44,48,196
https://www.2kratings.com/ricky-rubio,Ricky Rubio,Cleveland Cavaliers,2023-04-20,75,Spain,2-Way Playmaker,PG,"6'2""",86,13,14,Spain,5853659,32,2009,5.0,73,60,70,76,85,70,75,75,27,60,88,73,80,79,25,25,25,40,26,47,92,84,86,75,88,73,32,78,76,51,79,76,70,60,35,62,188
https://www.2kratings.com/cedi-osman,Cedi Osman,Cleveland Cavaliers,2023-04-20,75,North Macedonia,Inside-Out Scorer,SF,"6'7""",104,16,8,Turkey,7426088,28,2015,31.0,82,74,80,69,70,70,71,70,59,70,85,80,75,86,46,61,38,58,51,52,75,75,75,69,70,41,65,76,40,37,76,70,65,65,34,52,201
https://www.2kratings.com/robin-lopez,Robin Lopez,Cleveland Cavaliers,2023-04-20,74,United States,Back-To-Basket Big,C,"7'0""",126,33,15,Stanford,2905851,35,2008,15.0,93,73,76,60,45,40,25,25,75,57,85,95,82,78,75,60,96,55,95,50,88,30,35,25,69,34,70,55,27,52,25,80,64,70,73,49,213
https://www.2kratings.com/raul-neto,Raul Neto,Cleveland Cavaliers,2023-04-20,74,Brazil,Inside the Arc Scorer,PG,"6'2""",81,19,10,Brazil,2463490,30,2013,47.0,88,83,75,74,80,70,71,75,51,68,82,85,79,78,25,25,43,40,35,64,81,79,79,70,79,67,40,73,59,42,75,66,80,70,34,46,188
https://www.2kratings.com/danny-green,Danny Green,Cleveland Cavaliers,2023-04-20,73,United States,2-Way Shooter,SF,"6'6""",97,14,14,UNC,10000000,35,2009,46.0,80,80,82,77,60,35,59,59,60,69,75,75,82,60,40,45,30,54,35,30,75,72,70,59,70,32,66,85,66,65,85,83,60,80,38,50,198
https://www.2kratings.com/lamar-stevens,Lamar Stevens,Cleveland Cavaliers,2023-04-20,73,United States,Inside the Arc Scorer,PF,"6'6""",104,8,3,Penn State,1782621,25,Undrafted,,79,86,75,73,60,65,79,79,60,91,80,90,80,68,65,80,61,58,64,45,86,62,67,69,55,29,60,69,40,53,71,66,65,55,50,66,198
https://www.2kratings.com/dean-wade,Dean Wade,Cleveland Cavaliers,2023-04-20,73,United States,Stretch Four,PF,"6'9""",103,32,4,Kansas State,1930681,26,Undrafted,,80,68,81,78,80,70,62,62,60,83,80,85,79,60,80,75,60,60,64,44,70,38,60,43,55,31,50,67,46,57,68,70,68,60,39,67,206
https://www.2kratings.com/dylan-windler,Dylan Windler,Cleveland Cavaliers,2023-04-20,71,United States,Shooter,SG,"6'6""",88,9,4,Belmont,4037278,26,2019,26.0,77,77,77,80,85,75,68,69,55,75,80,80,80,72,35,50,32,44,44,35,80,62,72,67,60,40,42,65,43,40,65,57,60,45,51,66,198
https://www.2kratings.com/sam-merrill,Sam Merrill,Cleveland Cavaliers,2023-04-20,71,United States,Shooter,PG,"6'4""",92,50,3,Utah State,1105522,26,2020,60.0,60,76,78,89,92,75,62,62,44,60,80,60,79,64,30,45,30,44,48,55,80,74,76,60,79,43,42,60,46,35,64,52,62,45,38,51,193
https://www.2kratings.com/isaiah-mobley,Isaiah Mobley,Cleveland Cavaliers,2023-04-20,70,United States,Paint Protector,PF,"6'8""",107,15,1,USC,1769013,23,2022,49.0,68,70,69,68,65,55,58,58,62,69,87,65,80,60,60,71,58,57,58,58,90,68,49,44,75,54,61,44,41,69,49,55,44,45,60,81,203
https://www.2kratings.com/mamadi-diakite,Mamadi Diakite,Cleveland Cavaliers,2023-04-20,69,Guinea,Paint Protector,C,"6'9""",103,21,3,Virginia,508891,26,Undrafted,,69,69,66,73,65,25,74,74,65,78,80,80,80,62,75,75,50,44,52,40,80,42,37,44,47,33,66,45,70,77,59,69,52,45,56,72,206
https://www.2kratings.com/luka-doncic,Luka Doncic,Dallas Mavericks,2023-04-20,97,Slovenia,Versatile Offensive Force,PG,"6'7""",104,77,5,Slovenia,37096500,24,2018,3.0,98,94,87,85,98,98,84,84,72,79,98,98,85,98,65,75,85,85,85,98,98,98,98,83,98,98,66,74,70,51,75,74,76,75,69,87,201
https://www.2kratings.com/kyrie-irving,Kyrie Irving,Dallas Mavericks,2023-04-20,91,United States,Versatile Offensive Force,PG,"6'2""",88,2,12,Duke,36503300,31,2011,1.0,97,95,84,90,95,98,85,85,37,81,97,87,80,95,25,30,35,70,64,85,96,88,99,85,89,80,32,73,42,56,76,75,86,60,40,56,188
https://www.2kratings.com/christian-wood,Christian Wood,Dallas Mavericks,2023-04-20,82,United States,Inside-Out Scorer,C,"6'9""",96,35,8,UNLV,14317459,27,Undrafted,,95,73,80,78,98,95,56,59,74,66,93,85,83,87,90,85,81,79,81,65,95,30,60,44,40,43,74,51,36,75,56,74,62,45,54,86,206
https://www.2kratings.com/tim-hardaway-jr,Tim Hardaway Jr.,Dallas Mavericks,2023-04-20,78,United States,3PT Specialist,SF,"6'5""",92,11,10,Michigan,19602273,31,2013,24.0,77,73,84,76,85,90,68,72,55,78,85,83,83,74,35,78,36,53,38,70,71,75,78,68,84,36,45,70,40,37,75,63,58,40,31,57,196
https://www.2kratings.com/jaden-hardy,Jaden Hardy,Dallas Mavericks,2023-04-20,77,United States,3-Level Shot Creator,SG,"6'3""",89,3,1,Coronado High School,1017781,20,2022,37.0,78,76,81,85,85,95,83,83,39,85,84,85,80,80,40,80,47,49,49,66,85,75,83,76,75,59,34,55,40,47,76,50,51,50,34,58,191
https://www.2kratings.com/dwight-powell,Dwight Powell,Dallas Mavericks,2023-04-20,77,Canada,Inside-Out Scorer,C,"6'10""",108,7,9,Stanford,11080125,31,2014,45.0,85,65,78,68,80,95,71,48,80,67,90,95,83,70,75,65,77,79,79,83,90,55,60,44,64,32,74,45,53,56,58,68,74,65,78,61,208
https://www.2kratings.com/reggie-bullock,Reggie Bullock,Dallas Mavericks,2023-04-20,77,United States,Stretch Four,SG,"6'6""",92,25,10,North Carolina,10012800,32,2013,25.0,87,81,82,70,95,90,63,67,50,72,80,70,80,71,40,50,30,51,42,50,66,75,71,56,72,32,50,80,38,37,80,74,72,75,33,56,198
https://www.2kratings.com/javale-mcgee,JaVale McGee,Dallas Mavericks,2023-04-20,76,United States,Paint Beast,C,"7'0""",122,00,15,Nevada,5461219,35,2008,18.0,82,64,55,67,45,40,65,47,75,69,72,75,80,64,95,85,78,58,64,65,37,25,35,26,48,31,79,47,33,89,53,84,67,65,77,87,213
https://www.2kratings.com/josh-green,Josh Green,Dallas Mavericks,2023-04-20,76,Australia,Inside-Out Scorer,SF,"6'7""",90,8,3,Arizona,3098400,22,2020,18.0,89,74,83,72,60,65,86,86,60,80,89,90,83,75,30,80,35,34,30,69,95,70,70,72,70,39,35,75,42,32,81,79,63,60,46,48,201
https://www.2kratings.com/maxi-kleber,Maxi Kleber,Dallas Mavericks,2023-04-20,75,Germany,Stretch Four,PF,"6'10""",108,42,6,Germany,9000000,31,Undrafted,,52,70,79,66,80,35,45,38,79,56,85,85,80,73,75,75,67,67,64,40,80,70,64,45,68,33,74,72,32,72,72,75,72,75,43,61,208
https://www.2kratings.com/markieff-morris,Markieff Morris,Dallas Mavericks,2023-04-20,74,United States,Inside-Out Scorer,PF,"6'9""",110,13,12,Kansas,1766970,33,2011,13.0,83,72,85,74,50,65,57,44,84,63,91,77,92,67,65,67,68,77,75,40,70,44,42,34,78,43,75,42,42,55,50,75,50,55,52,69,206
https://www.2kratings.com/davis-bertans,Davis Bertans,Dallas Mavericks,2023-04-20,73,Latvia,Stretch Four,PF,"6'10""",101,44,12,Latvia,16000000,30,2011,42.0,70,70,82,88,70,60,57,55,64,52,80,80,68,69,65,65,43,66,52,60,88,38,72,47,45,33,64,40,40,52,63,69,58,50,35,47,208
https://www.2kratings.com/justin-holiday,Justin Holiday,Dallas Mavericks,2023-04-20,73,United States,3PT Shooter,SF,"6'6""",81,14,10,Washington,6292440,34,Undrafted,,74,54,81,82,80,80,66,71,45,82,85,80,78,73,60,73,40,42,43,50,63,65,72,60,69,34,60,75,41,66,75,74,78,65,28,42,198
https://www.2kratings.com/frank-ntilikina,Frank Ntilikina,Dallas Mavericks,2023-04-20,72,France,2-Way Mid-Range Creator,PG,"6'4""",90,21,6,France,2036318,24,2017,8.0,80,87,68,86,50,40,80,82,47,70,81,80,80,65,30,45,32,48,40,39,85,77,86,80,77,51,35,82,36,47,82,80,70,70,32,53,193
https://www.2kratings.com/theo-pinson,Theo Pinson,Dallas Mavericks,2023-04-20,72,United States,3PT Specialist,SG,"6'7""",95,1,5,North Carolina,1836090,27,Undrafted,,70,64,82,86,75,50,73,77,40,80,80,90,81,75,45,75,35,38,38,55,75,50,70,67,45,69,60,71,36,35,75,69,68,60,43,66,201
https://www.2kratings.com/mckinley-wright-iv,McKinley Wright IV,Dallas Mavericks,2023-04-20,68,United States,3PT Shooter,PG,"5'11""",86,23,2,Colorado,1576305,24,Undrafted,,69,69,76,84,50,45,84,84,32,83,80,78,80,74,25,50,25,32,25,45,77,70,75,84,66,72,25,71,42,52,79,70,69,50,41,60,180
https://www.2kratings.com/aj-lawson,A.J. Lawson,Dallas Mavericks,2023-04-20,67,Canada,Prospect,SG,"6'6""",81,9,2,South Carolina,1761752,22,Undrafted,,70,68,75,55,60,50,74,74,34,80,85,80,80,68,45,75,52,52,55,42,75,62,69,69,64,37,48,60,55,39,67,60,65,50,37,38,198
https://www.2kratings.com/nikola-jokic,Nikola Jokic,Denver Nuggets,2023-04-20,97,Serbia,Diming 3-Level Scorer,C,"6'11""",128,15,9,Serbia,32478838,28,2014,41.0,98,98,84,82,95,98,63,62,93,63,97,80,83,91,90,75,94,95,95,90,90,93,76,60,98,93,70,61,53,56,37,71,56,55,68,93,211
https://www.2kratings.com/jamal-murray,Jamal Murray,Denver Nuggets,2023-04-20,84,Canada,Versatile Offensive Force,PG,"6'4""",97,27,7,Kentucky,31650600,26,2016,7.0,85,83,84,83,95,98,79,79,54,80,95,85,78,85,30,82,38,46,74,78,84,83,88,77,85,73,35,74,43,40,74,67,70,65,38,52,193
https://www.2kratings.com/michael-porter-jr,Michael Porter Jr.,Denver Nuggets,2023-04-20,83,United States,3-Level Scorer,SF,"6'10""",98,1,5,Missouri,30913750,24,2018,14.0,88,92,86,81,85,95,80,81,68,88,88,80,66,86,60,80,50,62,68,55,80,65,78,77,62,30,60,64,38,55,73,60,68,40,43,68,208
https://www.2kratings.com/aaron-gordon,Aaron Gordon,Denver Nuggets,2023-04-20,83,United States,Lob Threat,PF,"6'8""",106,50,9,Arizona,19690909,27,2014,4.0,82,66,80,62,98,98,71,67,72,92,95,90,84,84,95,95,58,60,74,85,95,65,62,66,60,54,74,76,40,62,76,75,68,75,68,65,203
https://www.2kratings.com/bruce-brown-jr,Bruce Brown Jr.,Denver Nuggets,2023-04-20,77,United States,Inside-Out Scorer,SG,"6'4""",91,11,5,Miami (FL),6479000,26,2018,42.0,80,69,80,75,95,85,78,78,75,80,92,80,84,80,30,70,28,34,42,65,95,79,79,76,80,61,58,77,56,58,77,79,75,65,40,58,193
https://www.2kratings.com/kentavious-caldwell-pope,Kentavious Caldwell-Pope,Denver Nuggets,2023-04-20,77,United States,2-Way Sharpshooter,SG,"6'5""",92,5,10,Georgia,14004703,30,2013,8.0,87,84,87,84,75,70,85,82,60,69,92,85,84,76,35,73,35,58,35,40,90,75,75,80,82,39,45,84,70,52,84,82,82,80,33,45,196
https://www.2kratings.com/thomas-bryant,Thomas Bryant,Denver Nuggets,2023-04-20,76,United States,3-Level Scoring Glass Cleaner,C,"6'10""",112,13,6,Indiana,2133278,25,2017,42.0,90,85,80,74,50,80,62,57,80,52,88,95,82,72,75,65,77,77,77,58,78,40,53,53,42,29,63,40,33,62,57,79,50,50,67,84,208
https://www.2kratings.com/reggie-jackson,Reggie Jackson,Denver Nuggets,2023-04-20,75,United States,Inside-Out Shot Creator,PG,"6'2""",94,7,12,Boston College,11215260,33,2011,24.0,85,72,77,91,80,50,84,84,48,85,95,85,84,74,25,65,25,48,28,44,88,82,86,84,75,70,49,74,42,35,74,70,74,70,34,44,188
https://www.2kratings.com/zeke-nnaji,Zeke Nnaji,Denver Nuggets,2023-04-20,75,United States,Mid-Range Shooter,C,"6'9""",108,22,3,Arizona,2617800,22,2020,22.0,71,76,75,70,85,75,77,77,70,82,80,89,83,77,80,70,69,67,67,69,77,33,37,52,42,27,69,54,40,68,57,57,42,45,77,47,206
https://www.2kratings.com/jeff-green,Jeff Green,Denver Nuggets,2023-04-20,75,United States,Hybrid Defender,PF,"6'8""",106,32,16,Georgetown,4500000,36,2007,5.0,88,60,70,73,85,60,63,57,70,84,89,85,82,79,65,80,70,68,72,68,85,69,74,50,70,35,69,70,36,53,75,68,54,60,45,52,203
https://www.2kratings.com/christian-braun,Christian Braun,Denver Nuggets,2023-04-20,73,United States,Sharpshooter,SG,"6'6""",99,0,1,Kansas,2808600,22,2022,21.0,77,82,84,63,75,75,83,83,46,83,93,80,80,69,25,80,25,55,36,45,72,69,69,74,68,32,40,70,43,55,70,68,70,70,49,57,198
https://www.2kratings.com/ish-smith,Ish Smith,Denver Nuggets,2023-04-20,73,United States,3PT Playmaker,PG,"6'0""",79,14,13,Wake Forest,4725000,34,Undrafted,,75,74,79,55,65,50,87,87,32,70,80,78,83,75,25,30,25,32,25,62,81,86,86,87,85,74,25,74,37,57,77,64,52,50,33,57,183
https://www.2kratings.com/vlatko-cancar,Vlatko Cancar,Denver Nuggets,2023-04-20,73,Slovenia,Inside-Out Scorer,PF,"6'8""",106,31,6,Slovenia,2234359,26,2017,49.0,88,70,84,84,70,70,60,60,63,70,80,65,87,77,45,65,42,44,45,45,80,52,64,54,54,46,48,52,40,55,63,52,40,40,41,60,203
https://www.2kratings.com/deandre-jordan,DeAndre Jordan,Denver Nuggets,2023-04-20,72,United States,Glass Cleaner,C,"6'11""",119,6,15,Texas A&M,2905851,34,2008,35.0,74,25,25,51,25,25,65,53,85,83,92,80,94,57,75,75,35,37,35,44,90,25,30,33,66,35,70,57,35,80,62,67,55,55,69,90,211
https://www.2kratings.com/peyton-watson,Peyton Watson,Denver Nuggets,2023-04-20,71,United States,Perimeter Defender,SF,"6'7""",90,8,1,UCLA,2193960,20,2022,30.0,72,69,68,69,70,65,77,77,55,82,88,75,80,68,60,65,44,42,40,40,80,60,70,76,62,28,59,68,52,75,71,65,62,60,59,68,201
https://www.2kratings.com/collin-gillespie,Collin Gillespie,Denver Nuggets,2023-04-20,68,United States,3PT Shooter,PG,"6'1""",88,21,1,Villanova,1769013,23,Undrafted,,74,75,80,87,50,50,82,82,33,72,85,80,80,74,40,54,31,46,40,37,95,79,77,82,75,57,33,62,38,56,74,60,58,55,35,53,185
https://www.2kratings.com/jack-white,Jack White,Denver Nuggets,2023-04-20,67,Australia,Rebounder,SF,"6'7""",101,10,1,Australia,1761752,25,Undrafted,,69,64,66,74,50,35,56,57,55,72,80,90,80,68,55,65,55,55,55,47,59,55,54,47,56,30,60,62,37,45,67,68,59,55,62,62,201
https://www.2kratings.com/cade-cunningham,Cade Cunningham,Detroit Pistons,2023-04-20,84,United States,Playmaking Shot Creator,PG,"6'7""",99,2,2,Oklahoma State,10552800,21,2021,1.0,83,89,78,84,95,98,83,83,62,80,94,90,80,83,40,75,60,62,60,83,98,83,86,83,86,75,59,75,40,55,80,75,76,75,41,69,201
https://www.2kratings.com/bojan-bogdanovic,Bojan Bogdanovic,Detroit Pistons,2023-04-20,82,Croatia,Sharpshooter,PF,"6'7""",102,44,12,Croatia,19343000,34,2011,31.0,96,87,85,89,85,95,67,62,60,72,93,75,84,79,40,70,49,60,64,84,70,77,74,66,82,52,54,78,36,32,77,75,62,70,35,52,201
https://www.2kratings.com/jaden-ivey,Jaden Ivey,Detroit Pistons,2023-04-20,81,United States,Playmaking Shot Creator,PG,"6'4""",88,23,1,Purdue,7252200,21,2022,5.0,73,81,77,73,95,95,92,92,54,85,92,85,80,85,30,85,44,42,44,82,90,84,86,92,84,76,59,71,41,45,82,70,69,65,42,52,193
https://www.2kratings.com/jalen-duren,Jalen Duren,Detroit Pistons,2023-04-20,80,United States,Glass-Cleaning Finisher,PF,"6'11""",113,0,1,Memphis,4124280,19,2022,13.0,91,57,35,62,50,75,73,73,81,84,89,90,80,79,80,80,60,49,54,79,80,59,59,59,50,33,72,62,40,72,67,72,66,60,91,86,211
https://www.2kratings.com/james-wiseman,James Wiseman,Detroit Pistons,2023-04-20,79,United States,Glass-Cleaning Finisher,C,"7'0""",108,13,3,Memphis,9603360,25,2020,2.0,88,73,70,68,80,70,70,70,70,68,87,85,87,71,80,75,72,64,71,50,85,54,66,54,64,31,74,50,30,68,63,78,54,65,75,87,213
https://www.2kratings.com/marvin-bagley-iii,Marvin Bagley III,Detroit Pistons,2023-04-20,79,United States,Inside the Arc Scorer,PF,"6'10""",106,35,5,Duke,12500000,24,2018,2.0,90,78,70,72,50,65,73,74,80,86,85,80,87,79,80,80,80,78,81,65,80,47,62,64,60,31,70,49,36,68,57,70,65,55,78,77,208
https://www.2kratings.com/isaiah-stewart,Isaiah Stewart,Detroit Pistons,2023-04-20,78,United States,Inside the Arc Scorer,C,"6'8""",113,28,3,Washington,3433320,21,2020,16.0,89,76,75,74,65,60,63,62,80,70,89,87,77,76,75,70,75,64,80,70,79,44,34,52,50,33,70,54,33,60,60,72,42,50,67,82,203
https://www.2kratings.com/hamidou-diallo,Hamidou Diallo,Detroit Pistons,2023-04-20,77,United States,Inside the Arc Scorer,SF,"6'5""",91,6,5,Kentucky,5200000,24,2018,45.0,93,79,60,64,75,70,85,85,52,97,85,80,81,87,45,93,31,29,38,74,75,75,79,79,79,38,40,65,80,55,77,60,78,40,56,66,196
https://www.2kratings.com/alec-burks,Alec Burks,Detroit Pistons,2023-04-20,77,United States,3-Level Scorer,SF,"6'6""",96,5,12,Colorado,10012800,31,2011,12.0,85,81,87,79,75,85,78,78,48,69,89,72,85,78,40,69,40,58,78,70,77,72,79,76,73,60,45,72,46,35,72,74,70,55,34,60,198
https://www.2kratings.com/killian-hayes,Killian Hayes,Detroit Pistons,2023-04-20,75,France,Mid-Range Playmaker,PG,"6'5""",88,7,3,Ratiopharm Ulm (Germany),5837760,21,2020,7.0,78,84,70,79,75,65,79,79,56,70,89,85,83,74,25,60,35,55,60,45,85,82,83,75,84,78,49,73,76,51,77,69,70,65,31,50,196
https://www.2kratings.com/rj-hampton,R.J. Hampton,Detroit Pistons,2023-04-20,74,United States,3-Level Shot Creator,SG,"6'4""",79,14,3,New Zealand,2412840,22,2020,24.0,79,81,80,80,85,75,90,90,54,83,89,70,83,83,40,75,54,57,50,50,98,75,83,88,77,44,49,71,68,47,77,60,63,50,41,50,193
https://www.2kratings.com/cory-joseph,Cory Joseph,Detroit Pistons,2023-04-20,74,Canada,Playmaking Shot Creator,PG,"6'3""",90,18,12,Texas,5155000,31,2011,29.0,87,76,81,79,75,70,72,72,40,65,88,70,84,72,25,30,27,39,29,55,85,80,84,72,80,73,54,75,42,42,80,68,59,65,32,46,191
https://www.2kratings.com/eugene-omoruyi,Eugene Omoruyi,Detroit Pistons,2023-04-20,74,Canada,Perimeter Defender,SF,"6'6""",106,97,2,Oregon,1013119,26,Undrafted,,65,68,64,67,95,80,70,70,52,75,80,65,80,70,40,65,57,57,57,45,69,65,70,63,62,31,54,73,66,40,76,68,40,65,63,51,198
https://www.2kratings.com/isaiah-livers,Isaiah Livers,Detroit Pistons,2023-04-20,74,United States,Shooter,SG,"6'6""",104,12,2,Michigan,1563518,24,2021,42.0,72,86,80,77,85,75,73,73,55,71,85,66,82,76,25,65,26,32,35,44,80,68,70,70,65,29,37,65,41,61,74,60,60,55,36,50,198
https://www.2kratings.com/rodney-mcgruder,Rodney McGruder,Detroit Pistons,2023-04-20,73,United States,3 & D Two Guard,SG,"6'4""",92,17,7,Kansas State,2298385,31,Undrafted,,85,73,84,72,88,65,71,69,45,70,75,70,81,60,35,50,30,42,41,45,80,68,74,67,69,35,50,79,42,30,79,79,74,70,45,54,193
https://www.2kratings.com/jared-rhoden,Jared Rhoden,Detroit Pistons,2023-04-20,69,United States,Perimeter Defender,SG,"6'6""",95,8,1,Seton Hall,307089,23,Undrafted,,56,73,74,80,50,40,68,68,62,70,80,80,82,70,65,70,42,44,37,44,75,55,69,63,54,30,47,68,60,60,72,62,65,55,58,59,198
https://www.2kratings.com/buddy-boeheim,Buddy Boeheim,Detroit Pistons,2023-04-20,68,United States,Shooter,SG,"6'6""",92,27,1,Syracuse,1769013,23,Undrafted,,68,77,79,84,70,50,57,57,44,70,80,80,80,70,45,60,44,47,48,40,80,62,68,57,62,31,42,59,43,45,59,52,55,45,45,47,198
https://www.2kratings.com/stephen-curry,Stephen Curry,Golden State Warriors,2023-04-20,96,United States,Versatile Offensive Force,PG,"6'2""",83,30,14,Davidson,48070014,35,2009,7.0,97,92,99,92,98,99,84,84,48,73,98,98,86,96,25,36,35,52,35,94,98,93,97,84,97,74,30,75,41,47,77,78,85,65,36,68,188
https://www.2kratings.com/klay-thompson,Klay Thompson,Golden State Warriors,2023-04-20,86,United States,2-Way Sharpshooter,SG,"6'6""",99,11,12,Washington State,40600080,33,2011,11.0,90,86,92,88,98,98,71,74,62,67,91,85,94,75,35,65,35,65,64,36,90,77,76,71,77,43,70,87,37,51,87,85,86,85,35,54,198
https://www.2kratings.com/jordan-poole,Jordan Poole,Golden State Warriors,2023-04-20,84,United States,Offensive Threat,SG,"6'4""",87,3,4,Michigan,3901399,23,2019,28.0,95,79,83,87,98,98,81,81,61,73,80,65,80,92,45,60,29,47,44,84,80,83,89,80,82,71,47,65,40,42,74,65,55,30,32,45,193
https://www.2kratings.com/draymond-green,Draymond Green,Golden State Warriors,2023-04-20,83,United States,2-Way Inside-Out Playmaker,PF,"6'6""",104,23,11,Michigan State,25806469,33,2012,35.0,98,70,76,70,85,55,73,74,85,66,85,90,88,70,55,65,60,59,63,40,85,83,78,69,92,73,93,86,42,61,82,93,84,95,40,81,198
https://www.2kratings.com/andrew-wiggins,Andrew Wiggins,Golden State Warriors,2023-04-20,82,Canada,2-Way 3-Level Scorer,SF,"6'7""",89,22,9,Kansas,33616770,28,2014,1.0,92,84,84,63,85,80,82,82,57,97,98,90,83,77,40,92,65,74,77,65,85,72,82,80,75,41,55,82,53,61,83,80,79,75,53,53,201
https://www.2kratings.com/jonathan-kuminga,Jonathan Kuminga,Golden State Warriors,2023-04-20,78,DR Congo,3-Level Scorer,SF,"6'7""",101,00,2,G League Ignite,5739840,20,2021,7.0,91,85,81,66,75,75,84,84,73,90,88,80,80,80,65,85,49,50,50,62,85,69,67,75,60,49,73,73,41,60,79,70,69,50,52,56,201
https://www.2kratings.com/kevon-looney,Kevon Looney,Golden State Warriors,2023-04-20,78,United States,Glass-Cleaning Finisher,C,"6'9""",100,5,8,UCLA,7000000,27,2015,30.0,96,49,69,59,88,70,58,69,74,63,85,96,84,78,75,70,55,52,62,52,66,55,61,48,66,52,72,46,40,63,62,74,64,65,91,88,206
https://www.2kratings.com/donte-divincenzo,Donte DiVincenzo,Golden State Warriors,2023-04-20,77,United States,2-Way Inside-Out Scorer,SG,"6'4""",91,0,5,Villanova,4500000,26,2018,17.0,97,63,84,84,85,80,89,89,60,95,90,85,81,75,25,75,28,45,38,44,70,77,77,81,74,64,58,82,70,37,85,84,88,80,47,60,193
