url,scrape_date,Team,Name,Overall Rating,Nationality,Archetype,Position,Weight (kg),Jersey,Years in NBA,Prior to NBA,Close Shot,Mid-Range Shot,Three-Point Shot,Free Throw,Shot IQ,Offensive Consistency,Speed,Acceleration,Strength,Vertical,Stamina,Hustle,Overall Durability,Layup,Standing Dunk,Driving Dunk,Post Hook,Post Fade,Post Control,Draw Foul,Hands,Pass Accuracy,Ball Handle,Speed with Ball,Pass IQ,Pass Vision,Interior Defense,Perimeter Defense,Steal,Block,Lateral Quickness,Help Defense IQ,Pass Perception,Defensive Consistency,Offensive Rebound,Defensive Rebound,Badges,Height (cm),Height (in)
https://www.2kratings.com/aaron-nesmith,2023-02-17,Indiana Pacers,Aaron Nesmith,77,['United States'],3PT Specialist,"['SF', 'SG']",97,23,3,Vanderbilt Commodores,71,70,82,84,95,85,68,68,52,74,87,80,81,74,35,55,41,53,39,64,85,69,70,64,65,34,35,67,42,60,68,72,52,45,43,59,"{'Catch and Shoot': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the chance of hitting a jump shot immediately after a catch', 'Badge Level': 'Bronze'}, 'Corner Specialist': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Gives a boost to shots taken near the corner', 'Badge Level': 'Bronze'}}",196,"6'5"""
https://www.2kratings.com/isaiah-jackson,2023-02-17,Indiana Pacers,Isaiah Jackson,76,['United States'],Interior Finisher,"['C', 'PF']",92,22,2,Kentucky,65,69,59,69,65,60,73,73,65,81,82,80,80,79,85,80,59,48,55,56,80,40,59,54,44,37,70,54,43,89,64,66,49,55,70,72,"{'Aerial Wizard': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Ability to successfully complete alley–oops and putbacks', 'Badge Level': 'Bronze'}, 'Pogo Stick': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Improves the ability to attempt multiple blocks in succession', 'Badge Level': 'Bronze'}}",208,"6'10"""
https://www.2kratings.com/chris-duarte,2023-02-17,Indiana Pacers,Chris Duarte,75,"['Canada', 'Dominican Republic']",Interior Finisher,"['SG', 'SF']",86,3,2,Oregon,79,70,75,74,95,80,65,65,59,63,92,92,80,79,40,70,44,46,46,59,95,69,71,60,72,40,50,69,31,51,68,68,69,65,34,54,"{'Claymore': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases a spot up shooter’s ability to knock down catch and shoot jumpers the longer they remain stationary prior to shooting', 'Badge Level': 'Silver'}, 'Slippery Off Ball': {'Badge Category': 'Shooting Badge', 'Badge Description': ""Strengthens the player's ability to get the open off the ball"", 'Badge Level': 'Silver'}, 'Agent 3': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Ability to hit difficult 3PT shots off the dribble', 'Badge Level': 'Bronze'}, 'Amped': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Reduces the shooting attribute penalties when fatigued and when moving excessively prior to shooting', 'Badge Level': 'Bronze'}, 'Catch and Shoot': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the chance of hitting a jump shot immediately after a catch', 'Badge Level': 'Bronze'}, 'Corner Specialist': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Gives a boost to shots taken near the corner', 'Badge Level': 'Bronze'}, 'Green Machine': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the bonus given for consecutive excellent releases', 'Badge Level': 'Bronze'}}",196,"6'5"""
https://www.2kratings.com/jalen-smith,2023-02-17,Indiana Pacers,Jalen Smith,75,['United States'],Glass-Cleaning Finisher,"['C', 'PF']",97,25,3,Maryland Terrapins,93,65,72,77,65,50,69,68,65,86,82,75,80,60,85,80,68,66,67,47,80,29,38,49,40,34,70,48,35,80,62,73,44,55,69,84,{},208,"6'10"""
https://www.2kratings.com/andrew-nembhard,2023-02-17,Indiana Pacers,Andrew Nembhard,75,['Canada'],3-Level Scorer,['PG'],86,2,1,Gonzaga,88,77,84,79,75,75,76,76,46,71,85,69,80,80,39,60,44,52,47,54,75,80,79,74,80,69,42,73,49,42,75,68,65,70,35,51,{},196,"6'5"""
https://www.2kratings.com/daniel-theis,2023-02-17,Indiana Pacers,Daniel Theis,75,['Germany'],2-Way Inside-the-Arc Scorer,"['PF', 'C']",110,27,6,Germany,86,80,73,75,65,30,57,67,82,75,90,87,65,70,79,78,74,54,73,35,85,69,49,42,54,32,84,53,37,68,54,83,57,80,57,72,"{'Brick Wall': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Increases effectiveness of screens and drains energy from opponents on physical contact', 'Badge Level': 'Silver'}, 'Post Move Lockdown': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves the defender's ability to defend post moves"", 'Badge Level': 'Silver'}, 'Boxout Beast': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Helps rebounders win boxout battles on both offensive and defensive rebounding situations', 'Badge Level': 'Bronze'}, 'Claymore': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases a spot up shooter’s ability to knock down catch and shoot jumpers the longer they remain stationary prior to shooting', 'Badge Level': 'Bronze'}}",206,"6'9"""
https://www.2kratings.com/jordan-nwora,2023-02-17,Indiana Pacers,Jordan Nwora,73,"['Nigeria', 'United States']",3PT Shooter,"['SF', 'PF']",101,13,3,Louisville Cardinals,75,43,81,83,97,75,59,57,60,72,82,70,78,74,60,65,49,47,50,62,60,52,64,43,54,34,52,52,36,40,65,54,50,50,49,62,{},203,"6'8"""
https://www.2kratings.com/oshae-brissett,2023-02-17,Indiana Pacers,Oshae Brissett,73,['Canada'],Rebounder,"['PF', 'C']",95,12,4,Syracuse,60,67,75,72,95,75,63,67,75,79,85,80,83,75,70,75,64,62,59,54,81,47,59,52,54,29,57,40,59,47,52,57,50,35,52,66,{},201,"6'7"""
https://www.2kratings.com/george-hill,2023-02-17,Indiana Pacers,George Hill,73,['United States'],Mid-Range Shot Creator,"['PG', 'SG']",85,3,15,IUPUI,58,78,73,75,70,60,76,76,52,88,92,74,79,79,25,45,33,61,38,42,90,78,86,76,77,64,48,75,38,35,78,73,70,70,35,47,{},193,"6'4"""
https://www.2kratings.com/james-johnson,2023-02-17,Indiana Pacers,James Johnson,71,['United States'],Hybrid Defender,"['PF', 'C']",108,16,14,Wake Forest,77,60,68,63,60,40,67,55,80,72,84,94,83,72,60,75,59,63,73,45,95,70,74,60,70,45,74,74,38,80,74,75,80,65,48,68,{},201,"6'7"""
https://www.2kratings.com/kendall-brown,2023-02-17,Indiana Pacers,Kendall Brown,69,['United States'],Athletic Finisher,['SF'],92,10,1,Baylor,70,68,73,69,80,40,74,74,44,84,85,81,80,67,57,80,39,38,40,34,80,70,71,67,69,50,59,68,55,52,68,65,65,60,39,47,{},203,"6'8"""
https://www.2kratings.com/trevelin-queen,2023-02-17,Indiana Pacers,Trevelin Queen,67,['United States'],Scrappy Two Guard,['SG'],86,9,1,New Mexico State,67,68,74,73,70,40,70,70,49,75,80,65,83,70,40,75,30,45,45,66,80,65,70,66,62,44,40,60,46,51,70,55,47,40,54,64,{},198,"6'6"""
https://www.2kratings.com/kawhi-leonard,2023-02-17,Los Angeles Clippers,Kawhi Leonard,92,['United States'],2-Way 3-Level Point Forward,"['SF', 'PF']",101,2,12,San Diego State,88,88,78,80,80,85,84,84,79,79,87,85,82,90,55,80,65,88,89,66,98,79,86,83,78,71,79,96,82,50,96,95,90,95,46,72,"{'Menace': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'A player known for harassing their matchup while on defense', 'Badge Level': 'Hall of Fame'}, 'Ankle Braces': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Reduces the chances of getting crossed over', 'Badge Level': 'Gold'}, 'Challenger': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Improves the effectiveness of perimeter shot contests', 'Badge Level': 'Gold'}, 'Clamps': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Boosts the ability to stay in front of the ball handler on the perimeter', 'Badge Level': 'Gold'}, 'Clutch Shooter': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the ability to knock down shots in clutch moments', 'Badge Level': 'Gold'}, 'Glove': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Helps you strip players as they gather for shots and poke the ball free from ball handlers', 'Badge Level': 'Gold'}, 'Interceptor': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Increases chances at getting steals in passing lanes', 'Badge Level': 'Gold'}, 'Middy Magician': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Improved ability to knock down mid-range jumpers off the bounce or out of the post', 'Badge Level': 'Gold'}, 'Off Ball Pest': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to bump and harass the offense off the ball"", 'Badge Level': 'Gold'}, 'Pick Dodger': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to navigate through screens effectively on defense"", 'Badge Level': 'Gold'}, 'Bully': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Ability to finish strong by bulldozing through traffic', 'Badge Level': 'Silver'}, 'Comeback Kid': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Improved ability to shoot perimeter jumpers when trailing in a game', 'Badge Level': 'Silver'}, 'Fearless Finisher': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Improves the ability to convert contact layups', 'Badge Level': 'Silver'}, 'Pro Touch': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Gives an additional boost for having good layup timing', 'Badge Level': 'Silver'}, 'Work Horse': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Boosts your ability to hustle down 50/50 balls and play hard-nosed defense without getting tired', 'Badge Level': 'Silver'}, 'Acrobat': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Boosts the ability to hit high degree of difficulty layups', 'Badge Level': 'Bronze'}, 'Bail Out': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the chances of successfully completing a pass from mid-air', 'Badge Level': 'Bronze'}, 'Catch and Shoot': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the chance of hitting a jump shot immediately after a catch', 'Badge Level': 'Bronze'}, 'Chase Down Artist': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Raises the chances of getting a chase-down block', 'Badge Level': 'Bronze'}, 'Claymore': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases a spot up shooter’s ability to knock down catch and shoot jumpers the longer they remain stationary prior to shooting', 'Badge Level': 'Bronze'}, 'Deadeye': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Reduces the impact of a defender who is closing out', 'Badge Level': 'Bronze'}, 'Dream Shake': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Raises the chances that a defender bites when doing fakes in the posts', 'Badge Level': 'Bronze'}, 'Fast Twitch': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Speeds up standing layups or dunks around the rim', 'Badge Level': 'Bronze'}, 'Guard Up': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the ability to make jump shots when defenders fail to properly contest', 'Badge Level': 'Bronze'}, 'Post Move Lockdown': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves the defender's ability to defend post moves"", 'Badge Level': 'Bronze'}, 'Post Spin Technician': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Improves the ability of a post spin or drive to work effectively', 'Badge Level': 'Bronze'}, 'Posterizer': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Improves the likelihood of posterizing your opponent', 'Badge Level': 'Bronze'}, 'Slithery': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Makes it easier to gather through traffic, avoiding collisions and strips', 'Badge Level': 'Bronze'}, 'Space Creator': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Ability to hit stepback jumpers and hop shots, and also will cause defenders to stumble more often', 'Badge Level': 'Bronze'}}",201,"6'7"""
https://www.2kratings.com/paul-george,2023-02-17,Los Angeles Clippers,Paul George,89,['United States'],2-Way Scoring Machine,"['SF', 'SG']",99,13,13,Fresno State,92,82,83,87,90,95,79,79,70,88,95,75,93,89,55,85,40,70,75,55,80,78,87,79,75,73,79,92,78,51,91,88,80,85,35,67,"{'Volume Shooter': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts shot percentages as shot attempts accrue throughout the game', 'Badge Level': 'Gold'}, 'Agent 3': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Ability to hit difficult 3PT shots off the dribble', 'Badge Level': 'Silver'}, 'Amped': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Reduces the shooting attribute penalties when fatigued and when moving excessively prior to shooting', 'Badge Level': 'Silver'}, 'Ankle Braces': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Reduces the chances of getting crossed over', 'Badge Level': 'Silver'}, 'Ankle Breaker': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Improves the likelihood of freezing or dropping a defender during dribble moves', 'Badge Level': 'Silver'}, 'Bail Out': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the chances of successfully completing a pass from mid-air', 'Badge Level': 'Silver'}, 'Bully': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Ability to finish strong by bulldozing through traffic', 'Badge Level': 'Silver'}, 'Challenger': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Improves the effectiveness of perimeter shot contests', 'Badge Level': 'Silver'}, 'Chase Down Artist': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Raises the chances of getting a chase-down block', 'Badge Level': 'Silver'}, 'Clamps': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Boosts the ability to stay in front of the ball handler on the perimeter', 'Badge Level': 'Silver'}, 'Claymore': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases a spot up shooter’s ability to knock down catch and shoot jumpers the longer they remain stationary prior to shooting', 'Badge Level': 'Silver'}, 'Fast Twitch': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Speeds up standing layups or dunks around the rim', 'Badge Level': 'Silver'}, 'Green Machine': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the bonus given for consecutive excellent releases', 'Badge Level': 'Silver'}, 'Hyperdrive': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the dribbling skills while on the move', 'Badge Level': 'Silver'}, 'Interceptor': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Increases chances at getting steals in passing lanes', 'Badge Level': 'Silver'}, 'Killer Combos': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Improves a dribbler’s effectiveness with size-up dribble moves', 'Badge Level': 'Silver'}, 'Menace': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'A player known for harassing their matchup while on defense', 'Badge Level': 'Silver'}, 'Off Ball Pest': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to bump and harass the offense off the ball"", 'Badge Level': 'Silver'}, 'Pick Dodger': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to navigate through screens effectively on defense"", 'Badge Level': 'Silver'}, 'Pro Touch': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Gives an additional boost for having good layup timing', 'Badge Level': 'Silver'}, 'Space Creator': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Ability to hit stepback jumpers and hop shots, and also will cause defenders to stumble more often', 'Badge Level': 'Silver'}, 'Acrobat': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Boosts the ability to hit high degree of difficulty layups', 'Badge Level': 'Bronze'}, 'Aerial Wizard': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Ability to successfully complete alley–oops and putbacks', 'Badge Level': 'Bronze'}, 'Blinders': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Becomes unfazed by defenders from the side', 'Badge Level': 'Bronze'}, 'Break Starter': {'Badge Category': 'Playmaking Badge', 'Badge Description': ""Improves a player's ability to make effective outlet passes after grabbing a rebound"", 'Badge Level': 'Bronze'}, 'Catch and Shoot': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the chance of hitting a jump shot immediately after a catch', 'Badge Level': 'Bronze'}, 'Clamp Breaker': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Helps ball handlers win more 1-on-1 body bump confrontations', 'Badge Level': 'Bronze'}, 'Corner Specialist': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Gives a boost to shots taken near the corner', 'Badge Level': 'Bronze'}, 'Deadeye': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Reduces the impact of a defender who is closing out', 'Badge Level': 'Bronze'}, 'Fearless Finisher': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Improves the ability to convert contact layups', 'Badge Level': 'Bronze'}, 'Glove': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Helps you strip players as they gather for shots and poke the ball free from ball handlers', 'Badge Level': 'Bronze'}, 'Guard Up': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the ability to make jump shots when defenders fail to properly contest', 'Badge Level': 'Bronze'}, 'Handles For Days': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Reduces the amount of energy lost when performing dribble moves', 'Badge Level': 'Bronze'}, 'Limitless Range': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the range that one can effectively shoot standing three point shots', 'Badge Level': 'Bronze'}, 'Limitless Takeoff': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Favors dunks and layups from a farther take-off range', 'Badge Level': 'Bronze'}, 'Middy Magician': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Improved ability to knock down mid-range jumpers off the bounce or out of the post', 'Badge Level': 'Bronze'}, 'Posterizer': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Improves the likelihood of posterizing your opponent', 'Badge Level': 'Bronze'}, 'Quick First Step': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Provides more explosive first steps out of tripple threat and size-ups', 'Badge Level': 'Bronze'}, 'Slippery Off Ball': {'Badge Category': 'Shooting Badge', 'Badge Description': ""Strengthens the player's ability to get the open off the ball"", 'Badge Level': 'Bronze'}}",203,"6'8"""
https://www.2kratings.com/mason-plumlee,2023-02-17,Los Angeles Clippers,Mason Plumlee,81,['United States'],Glass-Cleaning Finisher,['C'],114,24,10,Duke,87,60,58,62,75,70,57,41,73,75,78,92,83,81,85,80,75,70,70,84,81,75,37,50,72,68,74,46,40,65,48,77,68,75,80,85,"{'Post Playmaker': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Boosts the shot percentage on passes made out of the post to a shooter', 'Badge Level': 'Silver'}, 'Boxout Beast': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Helps rebounders win boxout battles on both offensive and defensive rebounding situations', 'Badge Level': 'Bronze'}, 'Brick Wall': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Increases effectiveness of screens and drains energy from opponents on physical contact', 'Badge Level': 'Bronze'}, 'Masher': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Increases ability to finish inside layups over defenders', 'Badge Level': 'Bronze'}, 'Rebound Chaser': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to chase down rebounds"", 'Badge Level': 'Bronze'}, 'Vice Grip': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Improves ball security immediately after securing a rebound, catch, or picking up the ball', 'Badge Level': 'Bronze'}, 'Work Horse': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Boosts your ability to hustle down 50/50 balls and play hard-nosed defense without getting tired', 'Badge Level': 'Bronze'}}",211,"6'11"""
https://www.2kratings.com/norman-powell,2023-02-17,Los Angeles Clippers,Norman Powell,80,['United States'],2-Way 3-Level Scorer,"['SF', 'SG']",97,24,8,UCLA,89,80,85,78,90,85,79,83,46,80,92,90,82,85,25,80,30,32,28,78,88,74,79,77,75,42,50,79,43,56,78,77,74,75,33,51,"{'Middy Magician': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Improved ability to knock down mid-range jumpers off the bounce or out of the post', 'Badge Level': 'Silver'}, 'Fast Twitch': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Speeds up standing layups or dunks around the rim', 'Badge Level': 'Bronze'}, 'Fearless Finisher': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Improves the ability to convert contact layups', 'Badge Level': 'Bronze'}, 'Limitless Takeoff': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Favors dunks and layups from a farther take-off range', 'Badge Level': 'Bronze'}, 'Posterizer': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Improves the likelihood of posterizing your opponent', 'Badge Level': 'Bronze'}}",191,"6'3"""
https://www.2kratings.com/ivica-zubac,2023-02-17,Los Angeles Clippers,Ivica Zubac,79,['Croatia'],Paint Beast,['C'],108,40,7,Croatia,95,74,26,67,80,80,26,25,75,75,80,90,80,79,80,75,81,54,84,75,82,70,35,26,47,30,77,34,32,81,45,75,40,45,85,87,"{'Boxout Beast': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Helps rebounders win boxout battles on both offensive and defensive rebounding situations', 'Badge Level': 'Silver'}, 'Brick Wall': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Increases effectiveness of screens and drains energy from opponents on physical contact', 'Badge Level': 'Silver'}, 'Masher': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Increases ability to finish inside layups over defenders', 'Badge Level': 'Bronze'}, 'Rebound Chaser': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to chase down rebounds"", 'Badge Level': 'Bronze'}, 'Rise Up': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Makes it easier to dunk when under the basket', 'Badge Level': 'Bronze'}, 'Vice Grip': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Improves ball security immediately after securing a rebound, catch, or picking up the ball', 'Badge Level': 'Bronze'}}",213,"7'0"""
https://www.2kratings.com/nahshon-hyland,2023-02-17,Los Angeles Clippers,Bones Hyland,77,['United States'],Inside-Out Scorer,"['SG', 'PG']",76,3,2,VCU,69,70,84,82,98,90,87,87,32,68,88,85,80,84,25,60,30,32,32,85,85,74,79,84,75,71,30,66,43,53,72,64,63,55,35,51,"{'Amped': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Reduces the shooting attribute penalties when fatigued and when moving excessively prior to shooting', 'Badge Level': 'Silver'}, 'Volume Shooter': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts shot percentages as shot attempts accrue throughout the game', 'Badge Level': 'Silver'}, 'Blinders': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Becomes unfazed by defenders from the side', 'Badge Level': 'Bronze'}, 'Catch and Shoot': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the chance of hitting a jump shot immediately after a catch', 'Badge Level': 'Bronze'}, 'Giant Slayer': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Heightens the effectiveness of layups over taller defenders', 'Badge Level': 'Bronze'}, 'Green Machine': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the bonus given for consecutive excellent releases', 'Badge Level': 'Bronze'}, 'Middy Magician': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Improved ability to knock down mid-range jumpers off the bounce or out of the post', 'Badge Level': 'Bronze'}, 'Pro Touch': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Gives an additional boost for having good layup timing', 'Badge Level': 'Bronze'}, 'Slithery': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Makes it easier to gather through traffic, avoiding collisions and strips', 'Badge Level': 'Bronze'}, 'Space Creator': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Ability to hit stepback jumpers and hop shots, and also will cause defenders to stumble more often', 'Badge Level': 'Bronze'}}",188,"6'2"""
https://www.2kratings.com/terance-mann,2023-02-17,Los Angeles Clippers,Terance Mann,77,['United States'],3-Level Scorer,"['SF', 'SG']",97,14,4,Florida State,83,80,78,74,95,85,71,70,50,79,85,90,80,78,45,75,47,50,50,69,75,79,77,70,83,60,54,66,42,51,73,62,59,50,52,61,"{'Clutch Shooter': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the ability to knock down shots in clutch moments', 'Badge Level': 'Bronze'}, 'Comeback Kid': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Improved ability to shoot perimeter jumpers when trailing in a game', 'Badge Level': 'Bronze'}}",196,"6'5"""
https://www.2kratings.com/marcus-morris-sr,2023-02-17,Los Angeles Clippers,Marcus Morris Sr.,76,['United States'],Stretch Four,"['PF', 'SF']",98,8,12,Kansas,91,83,83,78,70,60,73,47,75,69,94,80,86,70,55,70,68,67,81,64,84,60,60,49,44,37,64,68,38,53,75,70,61,60,35,66,"{'Catch and Shoot': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the chance of hitting a jump shot immediately after a catch', 'Badge Level': 'Bronze'}, 'Claymore': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases a spot up shooter’s ability to knock down catch and shoot jumpers the longer they remain stationary prior to shooting', 'Badge Level': 'Bronze'}, 'Middy Magician': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Improved ability to knock down mid-range jumpers off the bounce or out of the post', 'Badge Level': 'Bronze'}}",203,"6'8"""
https://www.2kratings.com/robert-covington,2023-02-17,Los Angeles Clippers,Robert Covington,76,['United States'],Hybrid Defender,"['PF', 'C']",94,23,9,Tennessee State,72,69,76,83,50,50,68,69,62,70,85,75,82,76,55,65,59,58,59,30,70,60,65,65,60,41,79,83,53,75,83,83,83,80,41,80,"{'Off Ball Pest': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to bump and harass the offense off the ball"", 'Badge Level': 'Silver'}, 'Ankle Braces': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Reduces the chances of getting crossed over', 'Badge Level': 'Bronze'}, 'Catch and Shoot': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the chance of hitting a jump shot immediately after a catch', 'Badge Level': 'Bronze'}, 'Challenger': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Improves the effectiveness of perimeter shot contests', 'Badge Level': 'Bronze'}, 'Clamps': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Boosts the ability to stay in front of the ball handler on the perimeter', 'Badge Level': 'Bronze'}, 'Claymore': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases a spot up shooter’s ability to knock down catch and shoot jumpers the longer they remain stationary prior to shooting', 'Badge Level': 'Bronze'}, 'Glove': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Helps you strip players as they gather for shots and poke the ball free from ball handlers', 'Badge Level': 'Bronze'}, 'Interceptor': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Increases chances at getting steals in passing lanes', 'Badge Level': 'Bronze'}, 'Menace': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'A player known for harassing their matchup while on defense', 'Badge Level': 'Bronze'}, 'Pick Dodger': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to navigate through screens effectively on defense"", 'Badge Level': 'Bronze'}, 'Slippery Off Ball': {'Badge Category': 'Shooting Badge', 'Badge Description': ""Strengthens the player's ability to get the open off the ball"", 'Badge Level': 'Bronze'}}",201,"6'7"""
https://www.2kratings.com/nicolas-batum,2023-02-17,Los Angeles Clippers,Nicolas Batum,75,['France'],3-Level Scorer,"['PF', 'SF']",104,33,15,France,88,77,84,79,60,55,68,64,65,82,88,80,83,74,55,60,40,63,62,35,80,70,71,68,73,37,66,73,43,72,75,68,50,60,48,69,"{'Bail Out': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the chances of successfully completing a pass from mid-air', 'Badge Level': 'Bronze'}}",203,"6'8"""
